srcip_private,srcip_public,srcip_default,dstip_private,dstip_public,dstip_default,sport_zero,sport_multiplex,sport_echo,sport_discard,sport_daytime,sport_quote,sport_chargen,sport_ftp_data,sport_ftp_control,sport_ssh,sport_telnet,sport_smtp,sport_dns,sport_bootp,sport_gopher,sport_finger,sport_http,sport_kerberos,sport_pop3,sport_nntp,sport_ntp,sport_netbios,sport_imap4,sport_snmp,sport_ldap,sport_https,sport_mds,sport_kpasswd,sport_smtp_ssl,sport_syslog,sport_smtp2,sport_ldaps,sport_cups,sport_imap4_ssl,sport_socks,sport_openvpn,sport_mssql,sport_citrix,sport_oracle,sport_rapservice,sport_msnmessenger,sport_mgc,sport_mysql,sport_metasploit,sport_emule,sport_xmpp,sport_irc,sport_bittorrent,sport_http2,sport_reserved,sport_register,sport_private,dport_zero,dport_multiplex,dport_echo,dport_discard,dport_daytime,dport_quote,dport_chargen,dport_ftp_data,dport_ftp_control,dport_ssh,dport_telnet,dport_smtp,dport_dns,dport_bootp,dport_gopher,dport_finger,dport_http,dport_kerberos,dport_pop3,dport_nntp,dport_ntp,dport_netbios,dport_imap4,dport_snmp,dport_ldap,dport_https,dport_mds,dport_kpasswd,dport_smtp_ssl,dport_syslog,dport_smtp2,dport_ldaps,dport_cups,dport_imap4_ssl,dport_socks,dport_openvpn,dport_mssql,dport_citrix,dport_oracle,dport_rapservice,dport_msnmessenger,dport_mgc,dport_mysql,dport_metasploit,dport_emule,dport_xmpp,dport_irc,dport_bittorrent,dport_http2,dport_reserved,dport_register,dport_private,protocol_tcp,protocol_udp,protocol_icmp,protocol_igmp,protocol_other,tcpflags_URG,tcpflags_ACK,tcpflags_PSH,tcpflags_RST,tcpflags_SYN,tcpflags_FIN,srctos_zero,srctos_192,srctos_other,npackets_verylow,npackets_low,npackets_medium,npackets_high,npackets_veryhigh,nbytes_verylow,nbytes_low,nbytes_medium,nbytes_high,nbytes_veryhigh,label_background,label_analysis,label_backdoor,label_dos,label_exploit,label_fuzzer,label_generic,label_reconnaissance,label_shellcode,label_worm,label_attack
28.0,3460.0,0.0,20.0,3460.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2488.0,974.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,88.0,0.0,130.0,478.0,0.0,0.0,0.0,236.0,0.0,6.0,0.0,0.0,2.0,80.0,0.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,38.0,0.0,1678.0,1438.0,370.0,0.0,0.0,0.0,0.0,3488.0,0.0,0.0,0.0,0.0,0.0,1954.0,0.0,0.0,0.0,344.0,1490.0,1030.0,570.0,54.0,290.0,1206.0,858.0,1054.0,80.0,3302.0,0.0,0.0,12.0,80.0,56.0,4.0,30.0,4.0,0.0,186.0
32.0,3036.0,0.0,24.0,3036.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2096.0,942.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,72.0,2.0,150.0,520.0,0.0,0.0,0.0,288.0,0.0,10.0,0.0,0.0,2.0,68.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,1528.0,1228.0,310.0,0.0,0.0,0.0,0.0,3068.0,0.0,0.0,0.0,0.0,0.0,1996.0,0.0,0.0,0.0,24.0,1426.0,1068.0,498.0,52.0,16.0,1118.0,772.0,1104.0,58.0,2828.0,0.0,0.0,14.0,72.0,110.0,4.0,32.0,8.0,0.0,240.0
28.0,2956.0,0.0,20.0,2956.0,8.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,2118.0,798.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,70.0,0.0,130.0,572.0,0.0,0.0,0.0,356.0,0.0,4.0,0.0,0.0,2.0,78.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,1632.0,1068.0,282.0,0.0,0.0,0.0,0.0,2984.0,0.0,0.0,0.0,0.0,0.0,1950.0,0.0,0.0,0.0,112.0,1226.0,910.0,630.0,106.0,92.0,1034.0,600.0,1108.0,150.0,2678.0,0.0,0.0,40.0,66.0,154.0,6.0,34.0,6.0,0.0,306.0
32.0,3020.0,0.0,24.0,3020.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2156.0,866.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,62.0,0.0,144.0,542.0,0.0,0.0,0.0,336.0,0.0,2.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,1748.0,1032.0,270.0,0.0,0.0,0.0,0.0,3052.0,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,0.0,242.0,1130.0,900.0,674.0,106.0,216.0,968.0,606.0,1098.0,164.0,2810.0,0.0,0.0,8.0,66.0,116.0,16.0,30.0,6.0,0.0,242.0
24.0,3038.0,0.0,12.0,3042.0,8.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,140.0,2146.0,772.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,66.0,0.0,130.0,516.0,2.0,0.0,0.0,332.0,0.0,8.0,0.0,0.0,0.0,58.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,1806.0,996.0,258.0,0.0,0.0,0.0,0.0,3062.0,0.0,0.0,0.0,0.0,0.0,1976.0,0.0,0.0,0.0,344.0,1070.0,870.0,702.0,76.0,310.0,922.0,546.0,1176.0,108.0,2714.0,0.0,18.0,60.0,106.0,110.0,34.0,18.0,2.0,0.0,348.0
28.0,2956.0,0.0,20.0,2956.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2112.0,846.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,104.0,4.0,106.0,474.0,0.0,0.0,0.0,294.0,0.0,0.0,0.0,0.0,2.0,74.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,1636.0,1064.0,282.0,0.0,0.0,0.0,0.0,2984.0,0.0,0.0,0.0,0.0,0.0,2088.0,0.0,0.0,0.0,134.0,1192.0,968.0,612.0,78.0,116.0,962.0,766.0,1016.0,124.0,2758.0,0.0,0.0,4.0,74.0,102.0,14.0,28.0,2.0,2.0,226.0
32.0,2594.0,0.0,24.0,2594.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1946.0,650.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,98.0,0.0,130.0,464.0,0.0,0.0,0.0,300.0,0.0,4.0,0.0,0.0,0.0,56.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,36.0,0.0,1330.0,1020.0,274.0,0.0,0.0,0.0,0.0,2626.0,0.0,0.0,0.0,0.0,0.0,1872.0,0.0,0.0,0.0,20.0,984.0,982.0,596.0,44.0,14.0,794.0,716.0,1036.0,66.0,2468.0,0.0,4.0,4.0,94.0,10.0,8.0,32.0,4.0,2.0,158.0
32.0,2662.0,0.0,24.0,2662.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1968.0,694.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,122.0,2.0,116.0,534.0,2.0,0.0,0.0,320.0,0.0,2.0,0.0,0.0,0.0,82.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,1436.0,992.0,264.0,0.0,0.0,0.0,0.0,2694.0,0.0,0.0,0.0,0.0,0.0,1854.0,0.0,0.0,0.0,32.0,1058.0,906.0,606.0,92.0,8.0,838.0,728.0,982.0,138.0,2566.0,0.0,0.0,10.0,66.0,4.0,18.0,26.0,4.0,0.0,128.0
28.0,2486.0,0.0,20.0,2486.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1852.0,634.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,114.0,2.0,116.0,488.0,0.0,0.0,0.0,316.0,0.0,10.0,0.0,0.0,0.0,68.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,1310.0,964.0,238.0,0.0,0.0,0.0,0.0,2514.0,0.0,0.0,0.0,0.0,0.0,1758.0,0.0,0.0,0.0,38.0,850.0,1054.0,512.0,60.0,16.0,744.0,568.0,1082.0,104.0,2384.0,0.0,0.0,6.0,74.0,0.0,8.0,40.0,2.0,0.0,130.0
32.0,2542.0,0.0,24.0,2542.0,8.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,1890.0,628.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,120.0,2.0,118.0,498.0,0.0,0.0,0.0,320.0,0.0,2.0,0.0,0.0,2.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,1370.0,950.0,252.0,0.0,0.0,0.0,0.0,2574.0,0.0,0.0,0.0,20.0,0.0,1766.0,0.0,0.0,0.0,52.0,922.0,1084.0,452.0,64.0,10.0,818.0,598.0,1066.0,82.0,2418.0,0.0,2.0,24.0,80.0,0.0,10.0,38.0,2.0,0.0,156.0
32.0,2702.0,0.0,24.0,2702.0,8.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,2040.0,638.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,62.0,0.0,112.0,480.0,2.0,0.0,0.0,286.0,0.0,0.0,0.0,0.0,2.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,72.0,0.0,1292.0,1122.0,318.0,0.0,0.0,0.0,0.0,2734.0,0.0,0.0,0.0,0.0,0.0,1922.0,0.0,0.0,0.0,32.0,1054.0,1050.0,506.0,92.0,10.0,772.0,822.0,1004.0,126.0,2580.0,0.0,4.0,18.0,70.0,8.0,20.0,30.0,4.0,0.0,154.0
24.0,2902.0,0.0,16.0,2902.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2126.0,750.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,40.0,2.0,150.0,560.0,0.0,0.0,0.0,334.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,84.0,0.0,1540.0,1114.0,268.0,0.0,0.0,0.0,0.0,2926.0,0.0,0.0,0.0,0.0,0.0,1870.0,0.0,0.0,0.0,230.0,1076.0,1068.0,516.0,36.0,32.0,872.0,836.0,1068.0,118.0,2698.0,0.0,2.0,12.0,66.0,94.0,16.0,28.0,8.0,2.0,228.0
32.0,2710.0,0.0,20.0,2714.0,8.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,2064.0,628.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,38.0,0.0,168.0,572.0,0.0,0.0,0.0,320.0,0.0,8.0,0.0,0.0,2.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,4.0,1402.0,1092.0,244.0,0.0,0.0,0.0,0.0,2742.0,0.0,0.0,0.0,0.0,0.0,1876.0,0.0,0.0,0.0,26.0,1084.0,1058.0,524.0,50.0,22.0,794.0,686.0,1136.0,104.0,2550.0,0.0,0.0,12.0,86.0,68.0,8.0,18.0,0.0,0.0,192.0
24.0,2672.0,0.0,16.0,2668.0,12.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2036.0,626.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,44.0,0.0,146.0,556.0,0.0,0.0,0.0,330.0,0.0,2.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,2.0,1380.0,1066.0,248.0,0.0,0.0,0.0,0.0,2696.0,0.0,0.0,0.0,0.0,0.0,1820.0,0.0,0.0,0.0,32.0,1088.0,1022.0,498.0,56.0,16.0,818.0,716.0,1038.0,108.0,2574.0,0.0,0.0,16.0,76.0,0.0,6.0,20.0,4.0,0.0,122.0
32.0,2584.0,0.0,24.0,2584.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1962.0,624.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,38.0,0.0,120.0,506.0,0.0,0.0,0.0,352.0,0.0,2.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,84.0,0.0,1292.0,1074.0,248.0,0.0,0.0,0.0,0.0,2616.0,0.0,0.0,0.0,0.0,0.0,1850.0,0.0,0.0,0.0,18.0,930.0,1072.0,502.0,94.0,16.0,766.0,538.0,1178.0,118.0,2484.0,0.0,0.0,16.0,74.0,0.0,2.0,36.0,4.0,0.0,132.0
28.0,2584.0,0.0,20.0,2584.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1898.0,688.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,28.0,0.0,144.0,552.0,0.0,0.0,0.0,336.0,0.0,0.0,0.0,0.0,2.0,86.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,4.0,1362.0,1044.0,204.0,0.0,0.0,0.0,0.0,2612.0,0.0,0.0,0.0,0.0,0.0,1804.0,0.0,0.0,0.0,24.0,954.0,1080.0,484.0,70.0,12.0,802.0,562.0,1140.0,96.0,2482.0,0.0,0.0,20.0,54.0,14.0,14.0,26.0,2.0,0.0,130.0
32.0,2858.0,0.0,24.0,2858.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2116.0,744.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,48.0,2.0,130.0,520.0,0.0,0.0,0.0,308.0,0.0,4.0,0.0,0.0,2.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,2.0,1444.0,1202.0,242.0,0.0,0.0,0.0,0.0,2890.0,0.0,0.0,0.0,0.0,0.0,2090.0,0.0,0.0,0.0,22.0,1170.0,998.0,624.0,76.0,16.0,860.0,804.0,1078.0,132.0,2670.0,0.0,0.0,8.0,80.0,88.0,10.0,34.0,0.0,0.0,220.0
28.0,2870.0,0.0,20.0,2870.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2162.0,710.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,34.0,0.0,138.0,540.0,0.0,0.0,0.0,326.0,0.0,8.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,1488.0,1130.0,278.0,0.0,0.0,0.0,0.0,2898.0,0.0,0.0,0.0,0.0,0.0,2036.0,0.0,0.0,0.0,26.0,1136.0,904.0,778.0,54.0,12.0,946.0,552.0,1282.0,106.0,2668.0,0.0,2.0,6.0,62.0,108.0,8.0,36.0,8.0,0.0,230.0
32.0,3096.0,0.0,24.0,3096.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2338.0,760.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,46.0,0.0,126.0,600.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,2.0,1586.0,1146.0,394.0,0.0,0.0,0.0,0.0,3128.0,0.0,0.0,0.0,0.0,0.0,2194.0,0.0,0.0,0.0,30.0,1300.0,864.0,864.0,70.0,16.0,926.0,698.0,1340.0,148.0,2914.0,0.0,0.0,8.0,64.0,84.0,8.0,38.0,10.0,2.0,214.0
24.0,3086.0,0.0,16.0,3086.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,2348.0,738.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,64.0,0.0,142.0,598.0,0.0,0.0,0.0,328.0,0.0,6.0,0.0,0.0,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,2.0,1568.0,1256.0,286.0,0.0,0.0,0.0,0.0,3110.0,0.0,0.0,0.0,0.0,0.0,2202.0,0.0,0.0,0.0,30.0,1282.0,804.0,934.0,60.0,12.0,904.0,682.0,1378.0,134.0,2960.0,0.0,0.0,8.0,82.0,26.0,2.0,32.0,0.0,0.0,150.0
32.0,2954.0,0.0,24.0,2954.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2250.0,706.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,64.0,0.0,160.0,588.0,0.0,0.0,0.0,338.0,0.0,16.0,0.0,0.0,0.0,74.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,146.0,2.0,1518.0,1204.0,262.0,0.0,0.0,0.0,0.0,2986.0,0.0,0.0,0.0,0.0,0.0,2078.0,0.0,0.0,0.0,30.0,1164.0,864.0,884.0,44.0,16.0,920.0,546.0,1384.0,120.0,2846.0,0.0,0.0,8.0,90.0,0.0,4.0,36.0,2.0,0.0,140.0
